Component_Type,Manufacturer,Model,Spec_1,Spec_2,Spec_3,Year,Month,Day,Week,Merchant,Region_Code,Currency,Price_USD,Price_Original
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,1,45,Newegg Marketplace,us,USD,112.96,112.96
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,8,46,Newegg Marketplace,us,USD,119.26,119.26
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,10,46,Newegg,us,USD,105.98,105.98
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,10,46,Newegg Marketplace,us,USD,112.96,112.96
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,12,46,Newegg Marketplace,us,USD,112.27,112.27
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,15,47,Newegg,us,USD,110.98,110.98
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,23,48,OutletPC,us,USD,110.87,110.87
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,26,48,Newegg,us,USD,110.98,110.98
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,27,49,Newegg Marketplace,us,USD,117.11,117.11
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,27,49,OutletPC,us,USD,110.87,110.87
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2017,11,28,49,Newegg Marketplace,us,USD,117.11,117.11
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,1,24,4,Newegg Marketplace,us,USD,119.26,119.26
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,1,26,4,Newegg,us,USD,110.98,110.98
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,1,26,4,Newegg Marketplace,us,USD,119.26,119.26
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,1,27,4,Newegg,us,USD,110.98,110.98
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,2,7,6,Newegg,us,USD,110.98,110.98
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,2,8,6,Newegg Marketplace,us,USD,119.26,119.26
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,2,17,7,Newegg Marketplace,us,USD,112.26,112.26
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,2,21,8,Newegg Marketplace,us,USD,119.26,119.26
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,2,22,8,Newegg Business,us,USD,110.98,110.98
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,2,28,9,OutletPC,us,USD,110.88,110.88
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,3,3,9,Newegg Marketplace,us,USD,135.57,135.57
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,3,4,9,Newegg Marketplace,us,USD,119.26,119.26
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,3,11,10,Newegg Marketplace,us,USD,119.25,119.25
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,4,2,14,Newegg Marketplace,us,USD,119.5,119.5
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,4,3,14,Newegg,us,USD,110.98,110.98
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,4,3,14,Newegg Business,us,USD,110.98,110.98
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,4,3,14,Newegg Marketplace,us,USD,119.25,119.25
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,4,3,14,OutletPC,us,USD,110.88,110.88
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,4,4,14,Newegg Marketplace,us,USD,119.26,119.26
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,4,6,14,Newegg,us,USD,119.99,119.99
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,4,10,15,Newegg,us,USD,119.99,119.99
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,4,10,15,Newegg Business,us,USD,119.99,119.99
CPU,AMD,Amd A12-9800E,Amd A-Series,4.0,AMD Socket AM4,2018,4,10,15,Newegg Marketplace,us,USD,119.26,119.26
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2016,8,19,34,Newegg Marketplace,us,USD,40.31,40.31
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2016,8,25,35,Newegg Marketplace,us,USD,40.31,40.31
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2016,8,26,35,Newegg Marketplace,us,USD,40.31,40.31
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2016,10,4,41,Newegg Marketplace,us,USD,34.94,34.94
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2016,10,6,41,Newegg Marketplace,us,USD,32.78,32.78
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2016,10,9,41,Newegg Marketplace,us,USD,32.44,32.44
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2016,11,3,45,Newegg Marketplace,us,USD,32.23,32.23
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,1,20,4,Newegg Marketplace,us,USD,32.23,32.23
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,1,21,4,OutletPC,us,USD,49.89,49.89
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,1,24,5,OutletPC,us,USD,50.5,50.5
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,2,14,8,OutletPC,us,USD,50.5,50.5
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,2,16,8,Newegg Marketplace,us,USD,42.1,42.1
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,3,16,12,Newegg Marketplace,us,USD,42.1,42.1
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,3,19,12,Newegg Marketplace,us,USD,42.1,42.1
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,3,31,14,OutletPC,us,USD,41.89,41.89
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,4,1,14,Newegg Marketplace,us,USD,42.1,42.1
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,4,18,17,OutletPC,us,USD,41.47,41.47
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,6,10,24,Newegg Marketplace,us,USD,42.1,42.1
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,6,14,25,Newegg Marketplace,us,USD,42.1,42.1
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,6,17,25,Newegg Marketplace,us,USD,42.1,42.1
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,6,18,25,Newegg Marketplace,us,USD,42.1,42.1
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,9,12,38,Newegg Marketplace,us,USD,48.4,48.4
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,11,1,45,Newegg Marketplace,us,USD,47.08,47.08
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,11,8,46,Newegg Marketplace,us,USD,47.08,47.08
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,11,10,46,Newegg Marketplace,us,USD,62.99,62.99
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,11,27,49,OutletPC,us,USD,41.47,41.47
CPU,AMD,Amd A4-4000,Amd A-Series,2.0,AMD Socket FM2,2017,11,28,49,Newegg Marketplace,us,USD,62.99,62.99
CPU,AMD,Amd A4-5300,Amd A-Series,2.0,AMD Socket FM2,2016,8,19,34,Newegg Marketplace,us,USD,46.99,46.99
CPU,AMD,Amd A4-5300,Amd A-Series,2.0,AMD Socket FM2,2016,8,25,35,Newegg Marketplace,us,USD,46.99,46.99
CPU,AMD,Amd A4-5300,Amd A-Series,2.0,AMD Socket FM2,2016,8,26,35,Newegg Marketplace,us,USD,44.36,44.36
CPU,AMD,Amd A4-5300,Amd A-Series,2.0,AMD Socket FM2,2016,8,31,36,Newegg Marketplace,us,USD,44.36,44.36
CPU,AMD,Amd A4-5300,Amd A-Series,2.0,AMD Socket FM2,2016,9,1,36,Newegg Marketplace,us,USD,44.36,44.36
CPU,AMD,Amd A4-5300,Amd A-Series,2.0,AMD Socket FM2,2016,9,12,38,Newegg Marketplace,us,USD,44.36,44.36
